location,treatment,pair,plot,point,date,year,DOY,CumLS2022,CumES2023,CumLS2023,TD [cm],Note
2,I,1,2I1,I,08/06/2023,2023,159,50,0,0,17,
2,LS,1,2LS1,A,08/06/2023,2023,159,0,0,0,14,
2,LS,1,2LS1,C,08/06/2023,2023,159,0,0,0,14,
2,LS,1,2LS1,E,08/06/2023,2023,159,0,0,0,16,
2,LS,1,2LS1,G,08/06/2023,2023,159,0,0,0,16,
2,LS,1,2LS1,I,08/06/2023,2023,159,0,0,0,18,
2,C,2,2C2,A,08/06/2023,2023,159,0,0,0,18,
2,C,2,2C2,C,08/06/2023,2023,159,0,0,0,17,
2,C,2,2C2,E,08/06/2023,2023,159,0,0,0,17,
2,C,2,2C2,G,08/06/2023,2023,159,0,0,0,17,
2,C,2,2C2,I,08/06/2023,2023,159,0,0,0,16,
2,ES,2,2ES2,A,08/06/2023,2023,159,0,0,0,16,
2,ES,2,2ES2,C,08/06/2023,2023,159,0,0,0,14,
2,ES,2,2ES2,E,08/06/2023,2023,159,0,0,0,16,
2,ES,2,2ES2,G,08/06/2023,2023,159,0,0,0,18,
2,ES,2,2ES2,I,08/06/2023,2023,159,0,0,0,16,
2,I,2,2I2,A,08/06/2023,2023,159,50,0,0,16,
2,I,2,2I2,C,08/06/2023,2023,159,50,0,0,12,
2,I,2,2I2,E,08/06/2023,2023,159,50,0,0,13,
2,I,2,2I2,G,08/06/2023,2023,159,50,0,0,19,
2,I,2,2I2,I,08/06/2023,2023,159,50,0,0,14,
2,LS,2,2LS2,A,08/06/2023,2023,159,0,0,0,19,
2,LS,2,2LS2,C,08/06/2023,2023,159,0,0,0,17,
2,LS,2,2LS2,E,08/06/2023,2023,159,0,0,0,16,
2,LS,2,2LS2,G,08/06/2023,2023,159,0,0,0,16,
2,LS,2,2LS2,I,08/06/2023,2023,159,0,0,0,16,
2,C,3,2C3,A,08/06/2023,2023,159,0,0,0,16,
2,C,3,2C3,C,08/06/2023,2023,159,0,0,0,16,
2,C,3,2C3,E,08/06/2023,2023,159,0,0,0,16,
2,C,3,2C3,G,08/06/2023,2023,159,0,0,0,14,
2,C,3,2C3,I,08/06/2023,2023,159,0,0,0,13,
2,ES,3,2ES3,A,08/06/2023,2023,159,0,0,0,11,
2,ES,3,2ES3,C,08/06/2023,2023,159,0,0,0,16,
2,ES,3,2ES3,E,08/06/2023,2023,159,0,0,0,16,
2,ES,3,2ES3,G,08/06/2023,2023,159,0,0,0,14,
2,ES,3,2ES3,I,08/06/2023,2023,159,0,0,0,12,
2,I,3,2I3,A,08/06/2023,2023,159,50,0,0,16,
2,I,3,2I3,C,08/06/2023,2023,159,50,0,0,15,
2,I,3,2I3,E,08/06/2023,2023,159,50,0,0,17,
2,I,3,2I3,G,08/06/2023,2023,159,50,0,0,19,
2,I,3,2I3,I,08/06/2023,2023,159,50,0,0,18,
2,LS,3,2LS3,A,08/06/2023,2023,159,0,0,0,15,
2,LS,3,2LS3,C,08/06/2023,2023,159,0,0,0,15,
2,LS,3,2LS3,E,08/06/2023,2023,159,0,0,0,15,
2,LS,3,2LS3,G,08/06/2023,2023,159,0,0,0,14,
2,LS,3,2LS3,I,08/06/2023,2023,159,0,0,0,14,
2,C,4,2C4,A,08/06/2023,2023,159,0,0,0,22,
2,C,4,2C4,C,08/06/2023,2023,159,0,0,0,17,
2,C,4,2C4,E,08/06/2023,2023,159,0,0,0,19,
2,C,4,2C4,G,08/06/2023,2023,159,0,0,0,16,
2,C,4,2C4,I,08/06/2023,2023,159,0,0,0,18,
2,ES,4,2ES4,A,08/06/2023,2023,159,0,0,0,18,
2,ES,4,2ES4,C,08/06/2023,2023,159,0,0,0,17,
2,ES,4,2ES4,E,08/06/2023,2023,159,0,0,0,20,
2,ES,4,2ES4,G,08/06/2023,2023,159,0,0,0,21,
2,ES,4,2ES4,I,08/06/2023,2023,159,0,0,0,17,
2,I,4,2I4,A,08/06/2023,2023,159,50,0,0,15,
2,I,4,2I4,C,08/06/2023,2023,159,50,0,0,16,
2,I,4,2I4,E,08/06/2023,2023,159,50,0,0,15,
2,I,4,2I4,G,08/06/2023,2023,159,50,0,0,16,
2,I,4,2I4,I,08/06/2023,2023,159,50,0,0,14,
2,LS,4,2LS4,A,08/06/2023,2023,159,0,0,0,22,
2,LS,4,2LS4,C,08/06/2023,2023,159,0,0,0,21,
2,LS,4,2LS4,E,08/06/2023,2023,159,0,0,0,18,
2,LS,4,2LS4,G,08/06/2023,2023,159,0,0,0,21,
2,LS,4,2LS4,I,08/06/2023,2023,159,0,0,0,19,
2,C,5,2C5,A,08/06/2023,2023,159,0,0,0,19,
2,C,5,2C5,C,08/06/2023,2023,159,0,0,0,19,
2,C,5,2C5,E,08/06/2023,2023,159,0,0,0,20,
2,C,5,2C5,G,08/06/2023,2023,159,0,0,0,19,
2,C,5,2C5,I,08/06/2023,2023,159,0,0,0,21,
2,ES,5,2ES5,A,08/06/2023,2023,159,0,0,0,15,
2,ES,5,2ES5,C,08/06/2023,2023,159,0,0,0,15,
2,ES,5,2ES5,E,08/06/2023,2023,159,0,0,0,16,
2,ES,5,2ES5,G,08/06/2023,2023,159,0,0,0,15,
2,ES,5,2ES5,I,08/06/2023,2023,159,0,0,0,18,
2,I,5,2I5,A,08/06/2023,2023,159,50,0,0,15,
2,I,5,2I5,C,08/06/2023,2023,159,50,0,0,17,
2,I,5,2I5,E,08/06/2023,2023,159,50,0,0,16,
2,I,5,2I5,G,08/06/2023,2023,159,50,0,0,15,
2,I,5,2I5,I,08/06/2023,2023,159,50,0,0,15,
2,LS,5,2LS5,A,08/06/2023,2023,159,0,0,0,14,
2,LS,5,2LS5,C,08/06/2023,2023,159,0,0,0,15,
2,LS,5,2LS5,E,08/06/2023,2023,159,0,0,0,16,
2,LS,5,2LS5,G,08/06/2023,2023,159,0,0,0,15,
2,LS,5,2LS5,I,08/06/2023,2023,159,0,0,0,16,
2,C,6,2C6,A,08/06/2023,2023,159,0,0,0,17,
2,C,6,2C6,C,08/06/2023,2023,159,0,0,0,17,
2,C,6,2C6,E,08/06/2023,2023,159,0,0,0,15,
2,C,6,2C6,G,08/06/2023,2023,159,0,0,0,19,
2,C,6,2C6,I,08/06/2023,2023,159,0,0,0,15,
2,ES,6,2ES6,A,08/06/2023,2023,159,0,0,0,19,
2,ES,6,2ES6,C,08/06/2023,2023,159,0,0,0,18,
2,ES,6,2ES6,E,08/06/2023,2023,159,0,0,0,17,
2,ES,6,2ES6,G,08/06/2023,2023,159,0,0,0,13,
2,ES,6,2ES6,I,08/06/2023,2023,159,0,0,0,14,
2,I,6,2I6,A,08/06/2023,2023,159,50,0,0,14,
2,I,6,2I6,C,08/06/2023,2023,159,50,0,0,19,
2,I,6,2I6,E,08/06/2023,2023,159,50,0,0,17,
2,I,6,2I6,G,08/06/2023,2023,159,50,0,0,13,
2,I,6,2I6,I,08/06/2023,2023,159,50,0,0,16,
2,LS,6,2LS6,A,08/06/2023,2023,159,0,0,0,15,
2,LS,6,2LS6,C,08/06/2023,2023,159,0,0,0,14,
2,LS,6,2LS6,E,08/06/2023,2023,159,0,0,0,14,
2,LS,6,2LS6,G,08/06/2023,2023,159,0,0,0,14,
2,LS,6,2LS6,I,08/06/2023,2023,159,0,0,0,14,
2,C,7,2C7,A,08/06/2023,2023,159,0,0,0,18,
2,C,7,2C7,C,08/06/2023,2023,159,0,0,0,18,
2,C,7,2C7,E,08/06/2023,2023,159,0,0,0,15,
2,C,7,2C7,G,08/06/2023,2023,159,0,0,0,16,
2,C,7,2C7,I,08/06/2023,2023,159,0,0,0,16,
2,ES,7,2ES7,A,08/06/2023,2023,159,0,0,0,20,
2,ES,7,2ES7,C,08/06/2023,2023,159,0,0,0,17,
2,ES,7,2ES7,E,08/06/2023,2023,159,0,0,0,14,
2,ES,7,2ES7,G,08/06/2023,2023,159,0,0,0,15,
2,ES,7,2ES7,I,08/06/2023,2023,159,0,0,0,17,
2,I,7,2I7,A,08/06/2023,2023,159,50,0,0,16,
2,I,7,2I7,C,08/06/2023,2023,159,50,0,0,18,
2,I,7,2I7,E,08/06/2023,2023,159,50,0,0,17,
2,I,7,2I7,G,08/06/2023,2023,159,50,0,0,17,
2,I,7,2I7,I,08/06/2023,2023,159,50,0,0,17,
2,LS,7,2LS7,A,08/06/2023,2023,159,0,0,0,18,
2,LS,7,2LS7,C,08/06/2023,2023,159,0,0,0,18,
2,LS,7,2LS7,E,08/06/2023,2023,159,0,0,0,21,
2,LS,7,2LS7,G,08/06/2023,2023,159,0,0,0,19,
2,LS,7,2LS7,I,08/06/2023,2023,159,0,0,0,19,
3,C,1,3C1,A,08/06/2023,2023,159,0,0,0,16,
3,C,1,3C1,C,08/06/2023,2023,159,0,0,0,15,
3,C,1,3C1,E,08/06/2023,2023,159,0,0,0,20,
3,C,1,3C1,G,08/06/2023,2023,159,0,0,0,17,
3,C,1,3C1,I,08/06/2023,2023,159,0,0,0,17,
3,I,1,3I1,A,08/06/2023,2023,159,50,0,0,10,
3,I,1,3I1,C,08/06/2023,2023,159,50,0,0,18,
3,I,1,3I1,E,08/06/2023,2023,159,50,0,0,25,
3,I,1,3I1,G,08/06/2023,2023,159,50,0,0,15,
3,I,1,3I1,I,08/06/2023,2023,159,50,0,0,8,
3,C,2,3C2,A,08/06/2023,2023,159,0,0,0,NA,*) rocks
3,C,2,3C2,C,08/06/2023,2023,159,0,0,0,23,
3,C,2,3C2,E,08/06/2023,2023,159,0,0,0,NA,*) rocks
3,C,2,3C2,G,08/06/2023,2023,159,0,0,0,NA,*) rocks
3,C,2,3C2,I,08/06/2023,2023,159,0,0,0,NA,*) rocks
3,I,2,3I2,A,08/06/2023,2023,159,50,0,0,33,
3,I,2,3I2,C,08/06/2023,2023,159,50,0,0,25,
3,I,2,3I2,E,08/06/2023,2023,159,50,0,0,25,
3,I,2,3I2,G,08/06/2023,2023,159,50,0,0,25,
3,I,2,3I2,I,08/06/2023,2023,159,50,0,0,36,
3,C,3,3C3,A,08/06/2023,2023,159,0,0,0,NA,"*) forgot to explain that submerged also needed to be measured, submerged"
3,C,3,3C3,C,08/06/2023,2023,159,0,0,0,NA,"*) rocks, water close to surface"
3,C,3,3C3,E,08/06/2023,2023,159,0,0,0,16,*) submerged
3,C,3,3C3,G,08/06/2023,2023,159,0,0,0,31,*) water close to surface
3,C,3,3C3,I,08/06/2023,2023,159,0,0,0,NA,"*) forgot to explain that submerged also needed to be measured, submerged"
3,I,3,3I3,A,08/06/2023,2023,159,50,0,0,11,*) water close to surface
3,I,3,3I3,C,08/06/2023,2023,159,50,0,0,14,*) water close to surface
3,I,3,3I3,E,08/06/2023,2023,159,50,0,0,12,*) water close to surface
3,I,3,3I3,G,08/06/2023,2023,159,50,0,0,20,*) water close to surface
3,I,3,3I3,I,08/06/2023,2023,159,50,0,0,11,*) water close to surface
3,C,4,3C4,A,08/06/2023,2023,159,0,0,0,SC,snow covered
3,C,4,3C4,C,08/06/2023,2023,159,0,0,0,SC,snow covered
3,C,4,3C4,E,08/06/2023,2023,159,0,0,0,SC,snow covered
3,C,4,3C4,G,08/06/2023,2023,159,0,0,0,SC,snow covered
3,C,4,3C4,I,08/06/2023,2023,159,0,0,0,SC,snow covered
3,I,4,3I4,A,08/06/2023,2023,159,50,0,0,SC,snow covered
3,I,4,3I4,C,08/06/2023,2023,159,50,0,0,SC,snow covered
3,I,4,3I4,E,08/06/2023,2023,159,50,0,0,SC,snow covered
3,I,4,3I4,G,08/06/2023,2023,159,50,0,0,SC,snow covered
3,I,4,3I4,I,08/06/2023,2023,159,50,0,0,SC,snow covered
3,C,5,3C5,A,08/06/2023,2023,159,0,0,0,15,*) water close to surface
3,C,5,3C5,C,08/06/2023,2023,159,0,0,0,18,*) water close to surface
3,C,5,3C5,E,08/06/2023,2023,159,0,0,0,20,*) water close to surface
3,C,5,3C5,G,08/06/2023,2023,159,0,0,0,23,*) water close to surface
3,C,5,3C5,I,08/06/2023,2023,159,0,0,0,20,*) water close to surface
3,I,5,3I5,A,08/06/2023,2023,159,50,0,0,NA,"*) rocks, water close to surface"
3,I,5,3I5,C,08/06/2023,2023,159,50,0,0,NA,"*) rocks, water close to surface"
3,I,5,3I5,E,08/06/2023,2023,159,50,0,0,NA,"*) rocks, water close to surface"
3,I,5,3I5,G,08/06/2023,2023,159,50,0,0,NA,"*) rocks, water close to surface"
3,I,5,3I5,I,08/06/2023,2023,159,50,0,0,NA,"*) rocks, water close to surface"
3,C,6,3C6,A,08/06/2023,2023,159,0,0,0,18,
3,C,6,3C6,C,08/06/2023,2023,159,0,0,0,NA,*) rocks
3,C,6,3C6,E,08/06/2023,2023,159,0,0,0,NA,*) rocks
3,C,6,3C6,G,08/06/2023,2023,159,0,0,0,NA,"*) rocks, partly submerged"
3,C,6,3C6,I,08/06/2023,2023,159,0,0,0,9,
3,I,6,3I6,A,08/06/2023,2023,159,50,0,0,15,
3,I,6,3I6,C,08/06/2023,2023,159,50,0,0,17,
3,I,6,3I6,E,08/06/2023,2023,159,50,0,0,13,
3,I,6,3I6,G,08/06/2023,2023,159,50,0,0,14,
3,I,6,3I6,I,08/06/2023,2023,159,50,0,0,18,
4,C,1,4C1,A,08/06/2023,2023,159,0,0,0,NM,*) plot demarcation unclear
4,C,1,4C1,C,08/06/2023,2023,159,0,0,0,NM,*) plot demarcation unclear
4,C,1,4C1,E,08/06/2023,2023,159,0,0,0,NM,*) plot demarcation unclear
4,C,1,4C1,G,08/06/2023,2023,159,0,0,0,NM,*) plot demarcation unclear
4,C,1,4C1,I,08/06/2023,2023,159,0,0,0,NM,*) plot demarcation unclear
4,I,1,4I1,A,08/06/2023,2023,159,50,0,0,SC,snow covered
4,I,1,4I1,C,08/06/2023,2023,159,50,0,0,SC,snow covered
4,I,1,4I1,E,08/06/2023,2023,159,50,0,0,SC,snow covered
4,I,1,4I1,G,08/06/2023,2023,159,50,0,0,SC,snow covered
4,I,1,4I1,I,08/06/2023,2023,159,50,0,0,SC,snow covered
4,C,2,4C2,A,08/06/2023,2023,159,0,0,0,NM,
4,C,2,4C2,C,08/06/2023,2023,159,0,0,0,NM,
4,C,2,4C2,E,08/06/2023,2023,159,0,0,0,NM,
4,C,2,4C2,G,08/06/2023,2023,159,0,0,0,NM,
4,C,2,4C2,I,08/06/2023,2023,159,0,0,0,NM,
4,I,2,4I2,A,08/06/2023,2023,159,50,0,0,NM,
4,I,2,4I2,C,08/06/2023,2023,159,50,0,0,NM,
4,I,2,4I2,E,08/06/2023,2023,159,50,0,0,NM,
4,I,2,4I2,G,08/06/2023,2023,159,50,0,0,NM,
4,I,2,4I2,I,08/06/2023,2023,159,50,0,0,NM,
4,C,3,4C3,A,08/06/2023,2023,159,0,0,0,NM,
4,C,3,4C3,C,08/06/2023,2023,159,0,0,0,NM,
4,C,3,4C3,E,08/06/2023,2023,159,0,0,0,NM,
4,C,3,4C3,G,08/06/2023,2023,159,0,0,0,NM,
4,C,3,4C3,I,08/06/2023,2023,159,0,0,0,NM,
4,I,3,4I3,A,08/06/2023,2023,159,50,0,0,NM,
4,I,3,4I3,C,08/06/2023,2023,159,50,0,0,NM,
4,I,3,4I3,E,08/06/2023,2023,159,50,0,0,NM,
4,I,3,4I3,G,08/06/2023,2023,159,50,0,0,NM,
4,I,3,4I3,I,08/06/2023,2023,159,50,0,0,NM,
4,C,4,4C4,A,08/06/2023,2023,159,0,0,0,NM,
4,C,4,4C4,C,08/06/2023,2023,159,0,0,0,NM,
4,C,4,4C4,E,08/06/2023,2023,159,0,0,0,NM,
4,C,4,4C4,G,08/06/2023,2023,159,0,0,0,NM,
4,C,4,4C4,I,08/06/2023,2023,159,0,0,0,NM,
4,I,4,4I4,A,08/06/2023,2023,159,50,0,0,SC,
4,I,4,4I4,C,08/06/2023,2023,159,50,0,0,SC,
4,I,4,4I4,E,08/06/2023,2023,159,50,0,0,SC,
4,I,4,4I4,G,08/06/2023,2023,159,50,0,0,NM,
4,I,4,4I4,I,08/06/2023,2023,159,50,0,0,NM,
4,C,5,4C5,A,08/06/2023,2023,159,0,0,0,SC,
4,C,5,4C5,C,08/06/2023,2023,159,0,0,0,SC,
4,C,5,4C5,E,08/06/2023,2023,159,0,0,0,SC,
4,C,5,4C5,G,08/06/2023,2023,159,0,0,0,SC,
4,C,5,4C5,I,08/06/2023,2023,159,0,0,0,SC,
4,I,5,4I5,A,08/06/2023,2023,159,50,0,0,NM,
4,I,5,4I5,C,08/06/2023,2023,159,50,0,0,NM,
4,I,5,4I5,E,08/06/2023,2023,159,50,0,0,NM,
4,I,5,4I5,G,08/06/2023,2023,159,50,0,0,NM,
4,I,5,4I5,I,08/06/2023,2023,159,50,0,0,NM,
4,C,6,4C6,A,08/06/2023,2023,159,0,0,0,NM,
4,C,6,4C6,C,08/06/2023,2023,159,0,0,0,NM,
4,C,6,4C6,E,08/06/2023,2023,159,0,0,0,NM,
4,C,6,4C6,G,08/06/2023,2023,159,0,0,0,NM,
4,C,6,4C6,I,08/06/2023,2023,159,0,0,0,NM,
4,I,6,4I6,A,08/06/2023,2023,159,50,0,0,SC,
4,I,6,4I6,C,08/06/2023,2023,159,50,0,0,SC,
4,I,6,4I6,E,08/06/2023,2023,159,50,0,0,SC,
4,I,6,4I6,G,08/06/2023,2023,159,50,0,0,SC,
4,I,6,4I6,I,08/06/2023,2023,159,50,0,0,SC,
3,C,1,3C1,A,12/06/2023,2023,163,0,0,0,18,
3,C,1,3C1,C,12/06/2023,2023,163,0,0,0,19,
3,C,1,3C1,E,12/06/2023,2023,163,0,0,0,24,
3,C,1,3C1,G,12/06/2023,2023,163,0,0,0,24,
3,C,1,3C1,I,12/06/2023,2023,163,0,0,0,23,
3,I,1,3I1,A,12/06/2023,2023,163,50,0,0,20,
3,I,1,3I1,C,12/06/2023,2023,163,50,0,0,27,
3,I,1,3I1,E,12/06/2023,2023,163,50,0,0,33,
3,I,1,3I1,G,12/06/2023,2023,163,50,0,0,18,
3,I,1,3I1,I,12/06/2023,2023,163,50,0,0,15,
3,C,2,3C2,A,12/06/2023,2023,163,0,0,0,15,
3,C,2,3C2,C,12/06/2023,2023,163,0,0,0,34,
3,C,2,3C2,E,12/06/2023,2023,163,0,0,0,16,
3,C,2,3C2,G,12/06/2023,2023,163,0,0,0,26,
3,C,2,3C2,I,12/06/2023,2023,163,0,0,0,15,
3,I,2,3I2,A,12/06/2023,2023,163,50,0,0,38,
3,I,2,3I2,C,12/06/2023,2023,163,50,0,0,33,
3,I,2,3I2,E,12/06/2023,2023,163,50,0,0,32,
3,I,2,3I2,G,12/06/2023,2023,163,50,0,0,26,
3,I,2,3I2,I,12/06/2023,2023,163,50,0,0,37,
3,C,3,3C3,A,12/06/2023,2023,163,0,0,0,11,
3,C,3,3C3,C,12/06/2023,2023,163,0,0,0,12,
3,C,3,3C3,E,12/06/2023,2023,163,0,0,0,29,
3,C,3,3C3,G,12/06/2023,2023,163,0,0,0,30,
3,C,3,3C3,I,12/06/2023,2023,163,0,0,0,14,
3,I,3,3I3,A,12/06/2023,2023,163,50,0,0,25,
3,I,3,3I3,C,12/06/2023,2023,163,50,0,0,23,
3,I,3,3I3,E,12/06/2023,2023,163,50,0,0,21,
3,I,3,3I3,G,12/06/2023,2023,163,50,0,0,24,
3,I,3,3I3,I,12/06/2023,2023,163,50,0,0,26,
3,C,4,3C4,A,12/06/2023,2023,163,0,0,0,SC,
3,C,4,3C4,C,12/06/2023,2023,163,0,0,0,SC,
3,C,4,3C4,E,12/06/2023,2023,163,0,0,0,SC,
3,C,4,3C4,G,12/06/2023,2023,163,0,0,0,SC,
3,C,4,3C4,I,12/06/2023,2023,163,0,0,0,SC,
3,I,4,3I4,A,12/06/2023,2023,163,50,0,0,SC,
3,I,4,3I4,C,12/06/2023,2023,163,50,0,0,SC,
3,I,4,3I4,E,12/06/2023,2023,163,50,0,0,SC,
3,I,4,3I4,G,12/06/2023,2023,163,50,0,0,SC,
3,I,4,3I4,I,12/06/2023,2023,163,50,0,0,SC,
3,C,5,3C5,A,12/06/2023,2023,163,0,0,0,22,
3,C,5,3C5,C,12/06/2023,2023,163,0,0,0,18,
3,C,5,3C5,E,12/06/2023,2023,163,0,0,0,28,
3,C,5,3C5,G,12/06/2023,2023,163,0,0,0,22,
3,C,5,3C5,I,12/06/2023,2023,163,0,0,0,24,
3,I,5,3I5,A,12/06/2023,2023,163,50,0,0,NA,*) rocks
3,I,5,3I5,C,12/06/2023,2023,163,50,0,0,NA,*) rocks
3,I,5,3I5,E,12/06/2023,2023,163,50,0,0,24,
3,I,5,3I5,G,12/06/2023,2023,163,50,0,0,NA,*) rocks
3,I,5,3I5,I,12/06/2023,2023,163,50,0,0,19,
3,C,6,3C6,A,12/06/2023,2023,163,0,0,0,21,
3,C,6,3C6,C,12/06/2023,2023,163,0,0,0,NA,*) rocks
3,C,6,3C6,E,12/06/2023,2023,163,0,0,0,NA,*) rocks
3,C,6,3C6,G,12/06/2023,2023,163,0,0,0,NA,*) rocks
3,C,6,3C6,I,12/06/2023,2023,163,0,0,0,10,
3,I,6,3I6,A,12/06/2023,2023,163,50,0,0,15,
3,I,6,3I6,C,12/06/2023,2023,163,50,0,0,20,
3,I,6,3I6,E,12/06/2023,2023,163,50,0,0,19,
3,I,6,3I6,G,12/06/2023,2023,163,50,0,0,18,
3,I,6,3I6,I,12/06/2023,2023,163,50,0,0,18,
4,C,1,4C1,A,12/06/2023,2023,163,0,0,0,8,
4,C,1,4C1,C,12/06/2023,2023,163,0,0,0,20,
4,C,1,4C1,E,12/06/2023,2023,163,0,0,0,3,
4,C,1,4C1,G,12/06/2023,2023,163,0,0,0,10,
4,C,1,4C1,I,12/06/2023,2023,163,0,0,0,7,
4,ES,1,4ES1,A,12/06/2023,2023,163,0,0,0,14,
4,ES,1,4ES1,C,12/06/2023,2023,163,0,0,0,7,
4,ES,1,4ES1,E,12/06/2023,2023,163,0,0,0,9,
4,ES,1,4ES1,G,12/06/2023,2023,163,0,0,0,11,
4,ES,1,4ES1,I,12/06/2023,2023,163,0,0,0,5,
4,I,1,4I1,A,12/06/2023,2023,163,50,0,0,2,
4,I,1,4I1,C,12/06/2023,2023,163,50,0,0,1,
4,I,1,4I1,E,12/06/2023,2023,163,50,0,0,SC,
4,I,1,4I1,G,12/06/2023,2023,163,50,0,0,SC,
4,I,1,4I1,I,12/06/2023,2023,163,50,0,0,4,
4,LS,1,4LS1,A,12/06/2023,2023,163,0,0,0,5,
4,LS,1,4LS1,C,12/06/2023,2023,163,0,0,0,4,
4,LS,1,4LS1,E,12/06/2023,2023,163,0,0,0,4,
4,LS,1,4LS1,G,12/06/2023,2023,163,0,0,0,5,
4,LS,1,4LS1,I,12/06/2023,2023,163,0,0,0,7,hummock
4,C,2,4C2,A,12/06/2023,2023,163,0,0,0,20,
4,C,2,4C2,C,12/06/2023,2023,163,0,0,0,10,
4,C,2,4C2,E,12/06/2023,2023,163,0,0,0,21,
4,C,2,4C2,G,12/06/2023,2023,163,0,0,0,9,
4,C,2,4C2,I,12/06/2023,2023,163,0,0,0,18,
4,ES,2,4ES2,A,12/06/2023,2023,163,0,0,0,10,
4,ES,2,4ES2,C,12/06/2023,2023,163,0,0,0,4,
4,ES,2,4ES2,E,12/06/2023,2023,163,0,0,0,4,
4,ES,2,4ES2,G,12/06/2023,2023,163,0,0,0,8,
4,ES,2,4ES2,I,12/06/2023,2023,163,0,0,0,5,
4,I,2,4I2,A,12/06/2023,2023,163,50,0,0,13,
4,I,2,4I2,C,12/06/2023,2023,163,50,0,0,15,
4,I,2,4I2,E,12/06/2023,2023,163,50,0,0,23,
4,I,2,4I2,G,12/06/2023,2023,163,50,0,0,22,
4,I,2,4I2,I,12/06/2023,2023,163,50,0,0,17,
4,LS,2,4LS2,A,12/06/2023,2023,163,0,0,0,9,
4,LS,2,4LS2,C,12/06/2023,2023,163,0,0,0,13,
4,LS,2,4LS2,E,12/06/2023,2023,163,0,0,0,11,
4,LS,2,4LS2,G,12/06/2023,2023,163,0,0,0,15,hummock
4,LS,2,4LS2,I,12/06/2023,2023,163,0,0,0,11,
4,C,3,4C3,A,12/06/2023,2023,163,0,0,0,8,
4,C,3,4C3,C,12/06/2023,2023,163,0,0,0,27,
4,C,3,4C3,E,12/06/2023,2023,163,0,0,0,21,
4,C,3,4C3,G,12/06/2023,2023,163,0,0,0,16,
4,C,3,4C3,I,12/06/2023,2023,163,0,0,0,11,
4,ES,3,4ES3,A,12/06/2023,2023,163,0,0,0,15,
4,ES,3,4ES3,C,12/06/2023,2023,163,0,0,0,20,
4,ES,3,4ES3,E,12/06/2023,2023,163,0,0,0,14,
4,ES,3,4ES3,G,12/06/2023,2023,163,0,0,0,15,
4,ES,3,4ES3,I,12/06/2023,2023,163,0,0,0,13,
4,I,3,4I3,A,12/06/2023,2023,163,50,0,0,19,
4,I,3,4I3,C,12/06/2023,2023,163,50,0,0,13,
4,I,3,4I3,E,12/06/2023,2023,163,50,0,0,14,
4,I,3,4I3,G,12/06/2023,2023,163,50,0,0,11,
4,I,3,4I3,I,12/06/2023,2023,163,50,0,0,10,
4,LS,3,4LS3,A,12/06/2023,2023,163,0,0,0,11,
4,LS,3,4LS3,C,12/06/2023,2023,163,0,0,0,14,
4,LS,3,4LS3,E,12/06/2023,2023,163,0,0,0,18,
4,LS,3,4LS3,G,12/06/2023,2023,163,0,0,0,20,
4,LS,3,4LS3,I,12/06/2023,2023,163,0,0,0,12,
4,C,4,4C4,A,12/06/2023,2023,163,0,0,0,8,
4,C,4,4C4,C,12/06/2023,2023,163,0,0,0,16,
4,C,4,4C4,E,12/06/2023,2023,163,0,0,0,10,
4,C,4,4C4,G,12/06/2023,2023,163,0,0,0,8,
4,C,4,4C4,I,12/06/2023,2023,163,0,0,0,19,
4,ES,4,4ES4,A,12/06/2023,2023,163,0,0,0,12,
4,ES,4,4ES4,C,12/06/2023,2023,163,0,0,0,12,
4,ES,4,4ES4,E,12/06/2023,2023,163,0,0,0,9,
4,ES,4,4ES4,G,12/06/2023,2023,163,0,0,0,16,
4,ES,4,4ES4,I,12/06/2023,2023,163,0,0,0,12,
4,I,4,4I4,A,12/06/2023,2023,163,50,0,0,6,
4,I,4,4I4,C,12/06/2023,2023,163,50,0,0,10,
4,I,4,4I4,E,12/06/2023,2023,163,50,0,0,10,
4,I,4,4I4,G,12/06/2023,2023,163,50,0,0,6,
4,I,4,4I4,I,12/06/2023,2023,163,50,0,0,5,
4,LS,4,4LS4,A,12/06/2023,2023,163,0,0,0,14,
4,LS,4,4LS4,C,12/06/2023,2023,163,0,0,0,14,
4,LS,4,4LS4,E,12/06/2023,2023,163,0,0,0,10,
4,LS,4,4LS4,G,12/06/2023,2023,163,0,0,0,14,
4,LS,4,4LS4,I,12/06/2023,2023,163,0,0,0,12,
4,C,5,4C5,A,12/06/2023,2023,163,0,0,0,SC,
4,C,5,4C5,C,12/06/2023,2023,163,0,0,0,SC,
4,C,5,4C5,E,12/06/2023,2023,163,0,0,0,SC,
4,C,5,4C5,G,12/06/2023,2023,163,0,0,0,SC,
4,C,5,4C5,I,12/06/2023,2023,163,0,0,0,SC,
4,ES,5,4ES5,A,12/06/2023,2023,163,0,0,0,9,
4,ES,5,4ES5,C,12/06/2023,2023,163,0,0,0,6,
4,ES,5,4ES5,E,12/06/2023,2023,163,0,0,0,7,
4,ES,5,4ES5,G,12/06/2023,2023,163,0,0,0,9,
4,ES,5,4ES5,I,12/06/2023,2023,163,0,0,0,10,
4,I,5,4I5,A,12/06/2023,2023,163,50,0,0,13,
4,I,5,4I5,C,12/06/2023,2023,163,50,0,0,9,
4,I,5,4I5,E,12/06/2023,2023,163,50,0,0,16,
4,I,5,4I5,G,12/06/2023,2023,163,50,0,0,9,
